Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State/Province,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
9468,US-2022-160416,2022-11-13,2022-11-18,Second Class,AD-10180,Alan Dominguez,Other,,Yonkers,New York,10701,East,TEC-AC-10004114,pre book,Accessories,163.96,4,0.0,70.5028
9469,US-2022-165344,2022-11-13,2022-11-15,First Class,SB-20290,Sean Braxton,Servicing ,United States,Springfield,Ohio,45503,East,TEC-MA-10002210,pre book,Machines,652.995,7,0.7,-935.9595
9470,US-2022-140312,2022-11-13,2022-11-19,Standard Class,KL-16645,Ken Lonsdale,Replacement ,,Dublin,California,94568,West,TEC-PH-10003442,Pre Book,Phones,22.0,5,0.2,1.375
9471,US-2022-112844,2022-11-13,2022-11-16,Second Class,SP-20620,Stefania Perrino,Servicing,,Buffalo,New York,14215,East,TEC-PH-10003988,Pre Book,Phones,43.6,4,0.0,12.208
9472,US-2022-159156,2022-11-13,2022-11-16,First Class,KB-16600,Ken Brennan,Servicing ,,New York City,New York,10009,East,TEC-PH-10004389,PRE BOOK,Phones,629.95,5,0.0,163.787
9473,US-2022-152142,2022-11-14,2022-11-19,Standard Class,LW-16990,Lindsay Williams,Servicing,,San Francisco,California,94110,West,FUR-CH-10002965,Direct Sale,Chairs,321.568,2,0.2,28.1372
9474,US-2022-124261,2022-11-14,2022-11-19,Standard Class,JE-15715,Joe Elijah,Replacement,,Los Angeles,California,,West,OFF-AR-10003504,Third Party,Art,34.24,8,0.0,9.9296
9475,US-2022-136679,2022-11-14,2022-11-18,Standard Class,XP-21865,Xylona Preis,Replacement,,Pasadena,Texas,77506,Central,OFF-AR-10003582,THIRD PARTY,Art,45.04,2,0.2,4.504
9476,US-2022-138611,2022-11-14,2022-11-17,Second Class,CK-12595,Clytie Kelty,Replacement,,Grove City,Ohio,43123,East,OFF-BI-10002949,Third Party,Binders,3.648,2,0.7,-2.7968
9477,US-2022-106943,2022-11-14,2022-11-19,Standard Class,FO-14305,Frank Olsen,Replacement ,,New York City,New York,10035,East,OFF-BI-10003669,Third Party,Binders,8.64,2,0.2,3.024
9478,US-2022-142489,2022-11-14,2022-11-16,Second Class,TC-21295,Toby Carlisle,Replacement ,,Houston,Texas,77095,Central,OFF-BI-10003684,Third Party,Binders,21.99,5,0.8,-32.985
9479,US-2022-118157,2022-11-14,2022-11-17,First Class,AW-10930,Arthur Wiediger,Other ,,Minneapolis,Minnesota,55407,Central,OFF-EN-10004459,Third Party,Envelopes,15.28,2,0.0,7.4872
9480,US-2022-137323,2022-11-14,2022-11-18,Second Class,PW-19030,Pauline Webber,Servicing,,Watertown,New York,13601,East,OFF-ST-10003996,third party,Storage,96.36,6,0.0,25.0536
9481,US-2022-136679,2022-11-14,2022-11-18,Standard Class,XP-21865,Xylona Preis,Replacement,,Pasadena,Texas,77506,Central,TEC-AC-10004855,Pre Book,Accessories,167.952,6,0.2,-27.2922
9482,US-2022-138611,2022-11-14,2022-11-17,Second Class,CK-12595,Clytie Kelty,Replacement ,,Grove City,Ohio,43123,East,TEC-PH-10000011,Pre Book,Phones,119.94,10,0.4,15.992
9483,CA-2022-154121,2022-11-14,2022-11-18,Standard Class,SC-20260,Scott Cohen,Servicing ,,Montreal,Quebec,,East,OFF-AR-10003183,Third Party,Art,6.68,2,0.0,2.0
9484,US-2022-108112,2022-11-15,2022-11-20,Standard Class,DK-12895,Dana Kaydos,Replacement ,,Miramar,Florida,33023,South,FUR-FU-10001488,Direct Sale,Furnishings,339.136,4,0.2,0.0
9485,US-2022-108112,2022-11-15,2022-11-20,Standard Class,DK-12895,Dana Kaydos,Replacement ,,Miramar,Florida,33023,South,FUR-FU-10003553,Direct Sale,Furnishings,220.064,4,0.2,55.016
9486,US-2022-122945,2022-11-16,2022-11-22,Standard Class,MB-18085,Mick Brown,Replacement ,,Roseville,California,95661,West,FUR-FU-10001196,Direct Sale,Furnishings,17.31,3,0.0,5.193
9487,US-2022-157448,2022-11-16,2022-11-20,Standard Class,LC-16885,Lena Creighton,Replacement ,,Los Angeles,California,90049,West,FUR-FU-10001847,Direct Sale,Furnishings,12.42,3,0.0,4.4712
9488,US-2022-157448,2022-11-16,2022-11-20,Standard Class,LC-16885,Lena Creighton,Replacement,,Los Angeles,California,90049,West,FUR-FU-10003268,Direct Sale,Furnishings,119.94,3,0.0,23.988
9489,US-2022-107888,2022-11-16,2022-11-19,First Class,CC-12220,Chris Cortes,Replacement ,,Seattle,Washington,98103,West,FUR-FU-10003394,Direct Sale,Furnishings,139.92,2,0.0,23.7864
9490,US-2022-108091,2022-11-16,2022-11-21,Standard Class,EK-13795,Eileen Kiefer,Other,,Escondido,California,92025,West,OFF-AR-10000255,Third Party,Art,23.36,4,0.0,6.0736
9491,US-2022-160633,2022-11-16,2022-11-21,Standard Class,BS-11380,Bill Stewart,Servicing ,,Bowling Green,Ohio,43402,East,OFF-AR-10004022,Third Party,Art,86.352,3,0.2,5.397
9492,US-2022-121678,2022-11-16,2022-11-20,Second Class,BM-11650,Brian Moss,Servicing ,,Elyria,Ohio,,East,OFF-BI-10002949,third party,Binders,1.824,1,0.7,-1.3984
9493,US-2022-107888,2022-11-16,2022-11-19,First Class,CC-12220,Chris Cortes,Replacement ,,Seattle,Washington,98103,West,OFF-PA-10001363,Third Party,Paper,73.68,6,0.0,34.6296
9494,US-2022-157896,2022-11-16,2022-11-16,Same Day,CB-12415,Christy Brittain,Replacement ,,New York City,New York,10009,East,OFF-PA-10004092,Third Party,Paper,146.82,3,0.0,73.41
9495,US-2022-137022,2022-11-16,2022-11-22,Standard Class,SW-20275,Scott Williamson,Replacement ,,San Diego,California,92105,West,OFF-ST-10001963,Third Party,Storage,811.28,8,0.0,24.3384
9496,US-2022-100601,2022-11-16,2022-11-20,Standard Class,JK-15370,Jay Kimmel,Replacement,,Fresno,California,93727,West,OFF-ST-10002486,Third Party,Storage,48.86,7,0.0,0.9772
9497,US-2022-107888,2022-11-16,2022-11-19,First Class,CC-12220,Chris Cortes,Replacement ,,Seattle,Washington,98103,West,OFF-ST-10003123,Third Party,Storage,33.29,1,0.0,7.9896
9498,US-2022-160633,2022-11-16,2022-11-21,Standard Class,BS-11380,Bill Stewart,Servicing ,,Bowling Green,Ohio,43402,East,TEC-AC-10002335,Pre Book,Accessories,,5,0.2,-1.7495
9499,US-2022-160633,2022-11-16,2022-11-21,Standard Class,BS-11380,Bill Stewart,Servicing ,,Bowling Green,Ohio,43402,East,TEC-CO-10002095,Pre Book,Copiers,899.982,3,0.4,74.9985
9500,US-2022-136308,2022-11-16,2022-11-16,Same Day,MW-18235,Mitch Willingham,Servicing ,,San Francisco,California,94122,West,TEC-MA-10000488,Pre Book,Machines,1919.976,3,0.2,215.9973
9501,US-2022-114657,2022-11-16,2022-11-21,Standard Class,MH-18115,Mick Hernandez,Other,,Yonkers,New York,10701,East,TEC-MA-10003173,PRE BOOK,Machines,52.44,4,0.0,24.1224
9502,US-2022-118598,2022-11-16,2022-11-16,Same Day,CM-12190,Charlotte Melton,Replacement,,Utica,New York,13501,East,TEC-PH-10002583,Pre Book,Phones,119.94,6,0.0,5.997
9503,US-2022-107888,2022-11-16,2022-11-19,First Class,CC-12220,Chris Cortes,Replacement ,,Seattle,Washington,,West,TEC-PH-10003171,pre book,Phones,107.88,3,0.2,10.788
9504,US-2022-124674,2022-11-17,2022-11-23,Standard Class,JB-16000,Joy Bell-,Replacement ,,Brownsville,Texas,78521,Central,FUR-BO-10002202,Direct Sale,Bookcases,,2,0.32,-14.4588
9505,US-2022-155866,2022-11-17,2022-11-21,Standard Class,CC-12370,Christopher Conant,Replacement,,New York City,New York,10011,East,FUR-FU-10004091,direct sale,Furnishings,187.76,4,0.0,76.9816
9506,US-2022-165687,2022-11-17,2022-11-23,Standard Class,CS-12355,Christine Sundaresam,Replacement ,United States,Salem,Virginia,24153,South,OFF-AP-10004036,third party,Appliances,35.04,2,0.0,12.264
9507,US-2022-138163,2022-11-17,2022-11-20,First Class,XP-21865,Xylona Preis,Replacement,,Everett,Massachusetts,2149,East,OFF-AR-10001958,Third Party,Art,50.94,3,0.0,14.2632
9508,US-2022-116505,2022-11-17,2022-11-21,Second Class,TB-21625,Trudy Brown,Replacement ,,Hagerstown,Maryland,21740,East,OFF-BI-10000050,THIRD PARTY,Binders,43.8,6,0.0,20.586
9509,US-2022-118122,2022-11-17,2022-11-24,Standard Class,GG-14650,Greg Guthrie,Servicing ,,Seattle,Washington,98103,West,OFF-BI-10002103,third party,Binders,,2,0.2,4.5188
9510,US-2022-158120,2022-11-17,2022-11-21,Standard Class,KH-16330,Katharine Harms,Servicing,,Hillsboro,Oregon,97123,West,OFF-BI-10002813,third party,Binders,4.158,7,0.7,-3.465
9511,US-2022-100902,2022-11-17,2022-11-21,Standard Class,CK-12595,Clytie Kelty,Replacement,,Charlotte,North Carolina,28205,South,OFF-PA-10002558,THIRD PARTY,Paper,268.24,7,0.2,93.884
9512,US-2022-158120,2022-11-17,2022-11-21,Standard Class,KH-16330,Katharine Harms,Servicing,,Hillsboro,Oregon,97123,West,OFF-PA-10003205,THIRD PARTY,Paper,19.608,3,0.2,6.6177
9513,US-2022-155866,2022-11-17,2022-11-21,Standard Class,CC-12370,Christopher Conant,Replacement,,New York City,New York,10011,East,OFF-PA-10004735,Third Party,Paper,38.88,6,0.0,18.6624
9514,US-2022-128265,2022-11-17,2022-11-22,Second Class,VW-21775,Victoria Wilson,Servicing,,New York City,New York,10011,East,OFF-ST-10000142,third party,Storage,1247.64,3,0.0,349.3392
9515,US-2022-163629,2022-11-17,2022-11-21,Standard Class,RA-19885,Ruben Ausman,Servicing,,Athens,Georgia,30605,South,TEC-AC-10001539,PRE BOOK,Accessories,79.99,1,0.0,28.7964
9516,US-2022-100902,2022-11-17,2022-11-21,Standard Class,CK-12595,Clytie Kelty,Replacement ,,Charlotte,North Carolina,,South,TEC-AC-10003174,pre book,Accessories,,5,0.2,107.79
9517,US-2022-141719,2022-11-17,2022-11-21,Second Class,EG-13900,Emily Grady,Replacement ,,Naperville,Illinois,60540,Central,TEC-AC-10003610,pre book,Accessories,239.96,5,0.2,83.986
9518,US-2022-166709,2022-11-17,2022-11-22,Standard Class,HL-15040,Hunter Lopez,Replacement,,Newark,Delaware,19711,East,TEC-CO-10004722,Pre Book,Copiers,10499.97,3,0.0,5039.9856
9519,US-2022-163629,2022-11-17,2022-11-21,Standard Class,RA-19885,Ruben Ausman,Servicing ,,Athens,Georgia,30605,South,TEC-PH-10004006,Pre Book,Phones,206.1,5,0.0,55.647
9520,US-2022-160122,2022-11-18,2022-11-23,Standard Class,RD-19930,Russell D'Ascenzo,Replacement ,,Chicago,Illinois,60623,Central,FUR-CH-10000422,DIRECT SALE,Chairs,127.386,2,0.3,-25.4772
9521,US-2022-107825,2022-11-18,2022-11-18,Same Day,NB-18655,Nona Balk,Servicing ,,Milwaukee,Wisconsin,,Central,FUR-FU-10000206,Direct Sale,Furnishings,5.82,2,0.0,2.7354
9522,US-2022-143434,2022-11-18,2022-11-24,Standard Class,ME-17320,Maria Etezadi,Other,,Saginaw,Michigan,48601,Central,FUR-FU-10002597,DIRECT SALE,Furnishings,19.76,4,0.0,8.2992
9523,US-2022-104864,2022-11-18,2022-11-23,Second Class,JS-15685,Jim Sink,Servicing ,,Miramar,Florida,,South,OFF-AP-10002684,THIRD PARTY,Appliances,,4,0.2,48.632
9524,US-2022-158946,2022-11-18,2022-11-23,Standard Class,JW-15220,Jane Waco,Servicing ,,Lakewood,Ohio,44107,East,OFF-AR-10001860,Third Party,Art,38.864,7,0.2,7.7728
9525,US-2022-132444,2022-11-18,2022-11-21,First Class,CD-12280,Christina DeMoss,Replacement,,Seattle,Washington,98105,West,OFF-BI-10001116,Third Party,Binders,8.448,2,0.2,2.9568
9526,US-2022-104864,2022-11-18,2022-11-23,Second Class,JS-15685,Jim Sink,Servicing,,Miramar,Florida,33023,South,OFF-BI-10001636,Third Party,Binders,20.232,8,0.7,-16.1856
9527,US-2022-160122,2022-11-18,2022-11-23,Standard Class,RD-19930,Russell D'Ascenzo,Replacement ,United States,Chicago,Illinois,60623,Central,OFF-EN-10002592,THIRD PARTY,Envelopes,55.584,6,0.2,20.844
9528,US-2022-132444,2022-11-18,2022-11-21,First Class,CD-12280,Christina DeMoss,Replacement,,Seattle,Washington,98105,West,OFF-FA-10000611,Third Party,Fasteners,2.96,2 units,0.0,1.4208
9529,US-2022-107825,2022-11-18,2022-11-18,Same Day,NB-18655,Nona Balk,Servicing ,,Milwaukee,Wisconsin,53209,Central,OFF-LA-10003720,Third Party,Labels,7.38,2,0.0,3.4686
9530,US-2022-167871,2022-11-18,2022-11-23,Standard Class,AF-10870,Art Ferguson,Replacement,,Homestead,Florida,33030,South,OFF-PA-10001977,THIRD PARTY,Paper,44.384,1,0.2,15.5344
9531,US-2022-104864,2022-11-18,2022-11-23,Second Class,JS-15685,Jim Sink,Servicing ,,Miramar,Florida,,South,OFF-PA-10003309,Third Party,Paper,41.472,8,0.2,14.5152
9532,US-2022-104864,2022-11-18,2022-11-23,Second Class,JS-15685,Jim Sink,Servicing,,Miramar,Florida,33023,South,OFF-PA-10004609,Third Party,Paper,20.736,4,0.2,7.2576
9533,US-2022-132444,2022-11-18,2022-11-21,First Class,CD-12280,Christina DeMoss,Replacement,,Seattle,Washington,98105,West,OFF-ST-10000563,Third Party,Storage,95.94,3,0.0,9.594
9534,US-2022-107825,2022-11-18,2022-11-18,Same Day,NB-18655,Nona Balk,Servicing,,Milwaukee,Wisconsin,53209,Central,OFF-ST-10000777,Third Party,Storage,37.76,1,0.0,10.5728
9535,US-2022-107825,2022-11-18,2022-11-18,Same Day,NB-18655,Nona Balk,Servicing,,Milwaukee,Wisconsin,53209,Central,OFF-ST-10001321,THIRD PARTY,Storage,92.52,6,0.0,24.9804
9536,US-2022-104864,2022-11-18,2022-11-23,Second Class,JS-15685,Jim Sink,Servicing ,,Miramar,Florida,33023,South,OFF-ST-10002301,Third Party,Storage,81.36,5,0.2,-19.323
9537,US-2022-132444,2022-11-18,2022-11-21,First Class,CD-12280,Christina DeMoss,Replacement ,,Seattle,Washington,98105,West,OFF-ST-10003442,Third Party,Storage,169.68,6,0.0,45.8136
9538,US-2022-167871,2022-11-18,2022-11-23,Standard Class,AF-10870,Art Ferguson,Replacement ,,Homestead,Florida,33030,South,OFF-SU-10001225,Third Party,Supplies,2.944,1,0.2,-0.6624
9539,US-2022-132444,2022-11-18,2022-11-21,First Class,CD-12280,Christina DeMoss,Replacement,,Seattle,Washington,98105,West,TEC-AC-10003832,Pre Book,Accessories,132.52,4,0.0,54.3332
9540,US-2022-104913,2022-11-18,2022-11-22,Standard Class,DK-13090,Dave Kipp,Replacement,,Long Beach,New York,11561,East,TEC-PH-10000923,PRE BOOK,Phones,74.95,5,0.0,36.7255
9541,US-2022-139969,2022-11-19,2022-11-26,Standard Class,AF-10870,Art Ferguson,Replacement,,College Station,Texas,77840,Central,FUR-CH-10001973,Direct Sale,Chairs,233.058,3,0.3,-53.2704
9542,US-2022-131254,2022-11-19,2022-11-21,First Class,NC-18415,Nathan Cano,Replacement ,,Houston,Texas,77095,Central,FUR-CH-10003774,Direct Sale,Chairs,191.058,3,0.3,-46.3998
9543,US-2022-137491,2022-11-19,2022-11-25,Standard Class,LC-16930,Linda Cazamias,Servicing,,San Angelo,Texas,76903,Central,FUR-CH-10004675,Direct Sale,Chairs,305.312,2,0.3,-8.7232
9544,US-2022-158876,2022-11-19,2022-11-21,Second Class,AB-10150,Aimee Bixby,Replacement,,Carrollton,Texas,75007,Central,FUR-FU-10001967,DIRECT SALE,Furnishings,15.992,2,0.6,-13.993
9545,US-2022-126242,2022-11-19,2022-11-24,Standard Class,MC-18100,Mick Crebagga,Replacement ,,Los Angeles,California,90049,West,FUR-FU-10002685,Direct Sale,Furnishings,18.7,1,0.0,7.106
9546,US-2022-101042,2022-11-19,2022-11-23,Standard Class,AB-10105,Adrian Barton,Replacement,,Henderson,Kentucky,,South,FUR-FU-10004665,Direct Sale,Furnishings,821.88,6,0.0,213.6888
9547,US-2022-143021,2022-11-19,2022-11-19,Same Day,AP-10720,Anne Pryor,Other ,,New York City,New York,10011,East,FUR-TA-10001676,DIRECT SALE,Tables,79.974,3,0.4,-29.3238
9548,US-2022-152380,2022-11-19,2022-11-23,Standard Class,JH-15910,Jonathan Howell,Replacement ,,Chicago,Illinois,60623,Central,FUR-TA-10002533,Direct Sale,Tables,219.075,3,0.5,-131.445
9549,US-2022-112529,2022-11-19,2022-11-21,First Class,SC-20770,Stewart Carmichael,Servicing,United States,San Antonio,Texas,78207,Central,FUR-TA-10002622,DIRECT SALE,Tables,,6,0.3,-71.8116
9550,US-2022-168858,2022-11-19,2022-11-23,Standard Class,JD-16150,Justin Deggeller,Servicing ,,New York City,New York,,East,OFF-AP-10003849,Third Party,Appliances,2504.74,7,0.0,626.185
9551,US-2022-146458,2022-11-19,2022-11-22,Second Class,RB-19435,Richard Bierner,Replacement ,,Springfield,Virginia,22153,South,OFF-AR-10001177,Third Party,Art,22.96,7,0.0,6.6584
9552,US-2022-112529,2022-11-19,2022-11-21,First Class,SC-20770,Stewart Carmichael,Servicing ,,San Antonio,Texas,78207,Central,OFF-AR-10001915,Third Party,Art,31.776,4,0.2,8.7384
9553,US-2022-158876,2022-11-19,2022-11-21,Second Class,AB-10150,Aimee Bixby,Replacement ,,Carrollton,Texas,75007,Central,OFF-AR-10003373,THIRD PARTY,Art,99.136,4,0.2,8.6744
9554,US-2022-131254,2022-11-19,2022-11-21,First Class,NC-18415,Nathan Cano,Replacement,,Houston,Texas,77095,Central,OFF-AR-10003876,third party,Art,13.04,5,0.2,3.912
9555,US-2022-101042,2022-11-19,2022-11-23,Standard Class,AB-10105,Adrian Barton,Replacement ,,Henderson,Kentucky,42420,South,OFF-BI-10000088,Third Party,Binders,21.96,2,0.0,10.7604
9556,US-2022-162929,2022-11-19,2022-11-22,First Class,AS-10135,Adrian Shami,Other ,,New York City,New York,10035,East,OFF-BI-10000404,Third Party,Binders,41.28,6,0.2,13.932
9557,US-2022-143021,2022-11-19,2022-11-19,Same Day,AP-10720,Anne Pryor,Other ,,New York City,New York,10011,East,OFF-BI-10001628,Third Party,Binders,58.408,7,0.2,18.2525
9558,US-2022-131254,2022-11-19,2022-11-21,First Class,NC-18415,Nathan Cano,Replacement ,,Houston,Texas,77095,Central,OFF-BI-10003527,Third Party,Binders,1525.188,6,0.8,-2287.782
9559,US-2022-108014,2022-11-19,2022-11-25,Standard Class,JH-15430,Jennifer Halladay,Replacement ,United States,Cleveland,Ohio,44105,East,OFF-BI-10003984,THIRD PARTY,Binders,59.913,7,0.7,-45.9333
9560,US-2022-168858,2022-11-19,2022-11-23,Standard Class,JD-16150,Justin Deggeller,Servicing,,New York City,New York,10011,East,OFF-EN-10001415,Third Party,Envelopes,16.74,3,0.0,8.37
9561,US-2022-110926,2022-11-19,2022-11-23,Standard Class,DD-13570,Dorothy Dickinson,Replacement ,,Alexandria,Virginia,22304,South,OFF-FA-10000624,Third Party,Fasteners,25.06,7,0.0,12.53
9562,US-2022-158876,2022-11-19,2022-11-21,Second Class,AB-10150,Aimee Bixby,Replacement,,Carrollton,Texas,75007,Central,OFF-PA-10000308,Third Party,Paper,,4,0.2,5.28
9563,US-2022-162929,2022-11-19,2022-11-22,First Class,AS-10135,Adrian Shami,Other,,New York City,New York,10035,East,OFF-PA-10002986,Third Party,Paper,13.36,2,0.0,6.4128
9564,US-2022-126242,2022-11-19,2022-11-24,Standard Class,MC-18100,Mick Crebagga,Replacement ,,Los Angeles,California,90049,West,OFF-ST-10000675,THIRD PARTY,Storage,305.01,9,0.0,76.2525
9565,US-2022-158876,2022-11-19,2022-11-21,Second Class,AB-10150,Aimee Bixby,Replacement,,Carrollton,Texas,75007,Central,OFF-SU-10001165,Third Party,Supplies,6.672,1,0.2,0.5004
9566,US-2022-121468,2022-11-19,2022-11-20,First Class,KD-16345,Katherine Ducich,Replacement,,Westminster,California,92683,West,TEC-PH-10000376,Pre Book,Phones,,4,0.2,2.3976
9567,US-2022-111556,2022-11-20,2022-11-22,First Class,CD-11920,Carlos Daly,Replacement,,New York City,New York,,East,FUR-BO-10003159,DIRECT SALE,Bookcases,,2,0.2,-25.2956
9568,US-2022-103499,2022-11-20,2022-11-24,Standard Class,ES-14020,Erica Smith,Replacement,,Jackson,Tennessee,38301,South,FUR-CH-10001482,Direct Sale,Chairs,209.568,2,0.2,-23.5764
9569,US-2022-110996,2022-11-20,2022-11-25,Standard Class,KA-16525,Kelly Andreada,Replacement,,Ontario,California,91761,West,FUR-CH-10003956,Direct Sale,Chairs,283.92,5,0.2,-46.137
9570,US-2022-161193,2022-11-20,2022-11-26,Standard Class,BT-11680,Brian Thompson,Replacement ,,Newark,Ohio,43055,East,FUR-FU-10000206,Direct Sale,Furnishings,4.656,2,0.2,1.5714
9571,US-2022-154123,2022-11-20,2022-11-25,Standard Class,SC-20050,Sample Company A,Other,,Henderson,Kentucky,42420,South,FUR-FU-10000629,DIRECT SALE,Furnishings,27.58,2,0.0,11.5836
9572,US-2022-120404,2022-11-20,2022-11-24,Second Class,KH-16330,Katharine Harms,Servicing,,New York City,New York,10035,East,FUR-FU-10000820,Direct Sale,Furnishings,50.97,3,0.0,9.1746
9573,US-2022-161193,2022-11-20,2022-11-26,Standard Class,BT-11680,Brian Thompson,Replacement ,,Newark,Ohio,43055,East,FUR-FU-10001861,Direct Sale,Furnishings,77.6,5,0.2,28.13
9574,US-2022-118731,2022-11-20,2022-11-22,Second Class,LP-17080,Liz Pelletier,Replacement,,San Francisco,California,94110,West,FUR-FU-10003347,Direct Sale,Furnishings,42.6,3,0.0,16.614
9575,US-2022-121818,2022-11-20,2022-11-21,First Class,JH-15430,Jennifer Halladay,Replacement ,,Burlington,North Carolina,27217,South,OFF-AR-10000203,third party,Art,23.968,7,0.2,2.6964
9576,US-2022-146724,2022-11-20,2022-11-27,Standard Class,HG-15025,Hunter Glantz,Replacement ,,Lakeville,Minnesota,55044,Central,OFF-AR-10001026,THIRD PARTY,Art,22.0,10,0.0,9.68
9577,US-2022-111556,2022-11-20,2022-11-22,First Class,CD-11920,Carlos Daly,Replacement,,New York City,New York,10035,East,OFF-AR-10004602,THIRD PARTY,Art,68.97,3,0.0,19.3116
9578,US-2022-121818,2022-11-20,2022-11-21,First Class,JH-15430,Jennifer Halladay,Replacement ,,Burlington,North Carolina,27217,South,OFF-AR-10004790,third party,Art,28.728,3,0.2,1.7955
9579,US-2022-118731,2022-11-20,2022-11-22,Second Class,LP-17080,Liz Pelletier,Replacement,,San Francisco,California,94110,West,OFF-BI-10000069,Third Party,Binders,84.056,7,0.2,27.3182
9580,US-2022-111556,2022-11-20,2022-11-22,First Class,CD-11920,Carlos Daly,Replacement,,New York City,New York,,East,OFF-PA-10003651,Third Party,Paper,46.76,7,0.0,22.4448
9581,US-2022-120404,2022-11-20,2022-11-24,Second Class,KH-16330,Katharine Harms,Servicing ,,New York City,New York,10035,East,TEC-AC-10003433,pre book,Accessories,2.97,3,0.0,1.3365
9582,US-2022-120404,2022-11-20,2022-11-24,Second Class,KH-16330,Katharine Harms,Servicing ,,New York City,New York,10035,East,TEC-PH-10001363,Pre Book,Phones,569.99,1,0.0,170.997
9583,US-2022-111556,2022-11-20,2022-11-22,First Class,CD-11920,Carlos Daly,Replacement,,New York City,New York,10035,East,TEC-PH-10001459,Pre Book,Phones,1259.97,3,0.0,327.5922
9584,US-2022-107874,2022-11-21,2022-11-25,Standard Class,SW-20275,Scott Williamson,Replacement,,New York City,New York,10035,East,FUR-FU-10003535,DIRECT SALE,Furnishings,27.42,1,0.0,11.2422
9585,US-2022-142888,2022-11-21,2022-11-25,Standard Class,BP-11230,Benjamin Patterson,Replacement,,Spokane,Washington,99207,West,FUR-TA-10004767,DIRECT SALE,Tables,70.98,1,0.0,20.5842
9586,US-2022-103380,2022-11-21,2022-11-25,Standard Class,BF-11005,Barry Franz,Other,United States,Pasadena,California,91104,West,OFF-AP-10001492,third party,Appliances,8.62,1,0.0,2.2412
9587,US-2022-105130,2022-11-21,2022-11-25,Standard Class,PJ-18835,Patrick Jones,Servicing,,San Francisco,California,94122,West,OFF-AR-10003394,Third Party,Art,11.76,4,0.0,3.1752
9588,US-2022-103380,2022-11-21,2022-11-25,Standard Class,BF-11005,Barry Franz,Other ,,Pasadena,California,91104,West,OFF-AR-10003856,Third Party,Art,5.56,2,0.0,1.4456
9589,US-2022-105130,2022-11-21,2022-11-25,Standard Class,PJ-18835,Patrick Jones,Servicing,,San Francisco,California,94122,West,OFF-BI-10001191,Third Party,Binders,40.736,2,0.2,14.7668
9590,US-2022-110443,2022-11-21,2022-11-25,Standard Class,CK-12205,Chloris Kastensmidt,Replacement,,Renton,Washington,98059,West,OFF-BI-10001670,Third Party,Binders,150.8,5,0.2,56.55
9591,US-2022-103380,2022-11-21,2022-11-25,Standard Class,BF-11005,Barry Franz,Other,,Pasadena,California,91104,West,OFF-FA-10004248,Third Party,Fasteners,9.02,2,0.0,3.5178
9592,US-2022-100811,2022-11-21,2022-11-24,First Class,CC-12475,Cindy Chapman,Replacement,,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001204,Third Party,Paper,8.448,2,0.2,2.64
9593,US-2022-110443,2022-11-21,2022-11-25,Standard Class,CK-12205,Chloris Kastensmidt,Replacement,,Renton,Washington,98059,West,OFF-PA-10003797,THIRD PARTY,Paper,51.84,8,0.0,24.8832
9594,US-2022-100811,2022-11-21,2022-11-24,First Class,CC-12475,Cindy Chapman,Replacement ,,Philadelphia,Pennsylvania,19143,East,OFF-ST-10002444,Third Party,Storage,39.296,4,0.2,3.9296
9595,US-2022-103380,2022-11-21,2022-11-25,Standard Class,BF-11005,Barry Franz,Other ,,Pasadena,California,91104,West,OFF-ST-10003442,THIRD PARTY,Storage,56.56,2,0.0,15.2712
9596,US-2022-110443,2022-11-21,2022-11-25,Standard Class,CK-12205,Chloris Kastensmidt,Replacement,,Renton,Washington,98059,West,TEC-MA-10002073,Pre Book,Machines,1039.992,1,0.2,103.9992
9597,US-2022-157420,2022-11-21,2022-11-21,Same Day,HZ-14950,Henia Zydlo,Replacement ,,Houston,Texas,77095,Central,TEC-PH-10003555,Pre Book,Phones,,3,0.2,-12.4146
9598,US-2022-103380,2022-11-21,2022-11-25,Standard Class,BF-11005,Barry Franz,Other ,,Pasadena,California,91104,West,TEC-PH-10004165,Pre Book,Phones,659.976,3,0.2,49.4982
9599,US-2022-144036,2022-11-22,2022-11-26,Standard Class,FO-14305,Frank Olsen,Replacement ,,Houston,Texas,77070,Central,OFF-AR-10000122,Third Party,Art,35.712,8,0.2,2.232
9600,US-2022-103156,2022-11-23,2022-11-24,First Class,TD-20995,Tamara Dahlen,Replacement,,Philadelphia,Pennsylvania,19120,East,FUR-FU-10000320,Direct Sale,Furnishings,24.048,9,0.2,7.2144
9601,US-2022-149160,2022-11-23,2022-11-26,Second Class,JM-15265,Janet Molinari,Servicing,,Canton,Michigan,48187,Central,FUR-FU-10003347,Direct Sale,Furnishings,28.4,2,0.0,11.076
9602,US-2022-119746,2022-11-23,2022-11-27,Standard Class,CM-12385,Christopher Martinez,Replacement,,Chicago,Illinois,60610,Central,FUR-FU-10004909,Direct Sale,Furnishings,6.464,1,0.6,-4.04
9603,US-2022-156622,2022-11-23,2022-11-26,First Class,JP-15460,Jennifer Patt,Servicing ,,Dallas,Texas,75220,Central,FUR-TA-10003008,Direct Sale,Tables,127.785,1,0.3,-31.0335
